Source,Target,Type,Id,Label,Weight
51720805,27615719,Undirected,2982,,1
51720805,27583675,Undirected,2983,,1
51720805,27572062,Undirected,2984,,1
51720805,26130079,Undirected,2985,,1
51720805,26130028,Undirected,2986,,1
51720805,25992556,Undirected,2987,,1
51720805,25015054,Undirected,2988,,1
51720805,23508133,Undirected,2989,,1
51720805,21791515,Undirected,2990,,1
51720805,20933204,Undirected,2991,,1
51720805,19345435,Undirected,2992,,1
51720805,19216210,Undirected,2993,,1
51720805,18472108,Undirected,2994,,1
51720805,16572176,Undirected,2995,,1
51720805,15479217,Undirected,2996,,1
51720805,9420512,Undirected,2997,,1
51720805,7084837,Undirected,2998,,1
51720805,3969237,Undirected,2999,,1
51720805,3665940,Undirected,3000,,1
51720805,3482228,Undirected,3001,,1
51718189,51629701,Undirected,3002,,1
51718189,51359560,Undirected,3003,,1
51718189,50253802,Undirected,3004,,1
51718189,50091712,Undirected,3005,,1
51718189,50033236,Undirected,3006,,1
51718189,49635376,Undirected,3007,,1
51718189,49480597,Undirected,3008,,1
51718189,49371913,Undirected,3009,,1
51718189,48383845,Undirected,3010,,1
51718189,47671984,Undirected,3011,,1
51718189,47458630,Undirected,3012,,1
51718189,47436889,Undirected,3013,,1
51718189,47319151,Undirected,3014,,1
51718189,47238874,Undirected,3015,,1
51718189,46867873,Undirected,3016,,1
51718189,46783768,Undirected,3017,,1
51718189,46778032,Undirected,3018,,1
51718189,46752670,Undirected,3019,,1
51718189,46365688,Undirected,3020,,1
51718189,45707137,Undirected,3021,,1
51718189,45656128,Undirected,3022,,1
51718189,45262036,Undirected,3023,,1
51718189,45261853,Undirected,3024,,1
51718189,45088921,Undirected,3025,,1
51718189,45035839,Undirected,3026,,1
51718189,44897836,Undirected,3027,,1
51718189,44757718,Undirected,3028,,1
51718189,44755155,Undirected,3029,,1
51718189,44732743,Undirected,3030,,1
51718189,44523739,Undirected,3031,,1
51718189,44385730,Undirected,3032,,1
51718189,44383567,Undirected,3033,,1
51718189,44363299,Undirected,3034,,1
51718189,44359531,Undirected,3035,,1
51718189,44214046,Undirected,3036,,1
51718189,43899033,Undirected,3037,,1
51718189,43889862,Undirected,3038,,1
51718189,43765851,Undirected,3039,,1
51718189,43605172,Undirected,3040,,1
51718189,43358442,Undirected,3041,,1
51718189,43241698,Undirected,3042,,1
51718189,43158394,Undirected,3043,,1
51718189,43144594,Undirected,3044,,1
51718189,42859368,Undirected,3045,,1
51718189,42488337,Undirected,3046,,1
51718189,42467853,Undirected,3047,,1
51718189,41759385,Undirected,3048,,1
51718189,41640003,Undirected,3049,,1
51718189,41635680,Undirected,3050,,1
51718189,41241234,Undirected,3051,,1
51718189,40512330,Undirected,3052,,1
51718189,40203960,Undirected,3053,,1
51718189,39943224,Undirected,3054,,1
51718189,39792693,Undirected,3055,,1
51718189,39768741,Undirected,3056,,1
51718189,39399174,Undirected,3057,,1
51718189,39398265,Undirected,3058,,1
51718189,39398130,Undirected,3059,,1
51718189,39251949,Undirected,3060,,1
51718189,39006924,Undirected,3061,,1
51718189,37912996,Undirected,3062,,1
51718189,36096208,Undirected,3063,,1
51718189,35429644,Undirected,3064,,1
51718189,35343661,Undirected,3065,,1
51718189,35342587,Undirected,3066,,1
51718189,35151154,Undirected,3067,,1
51718189,35028649,Undirected,3068,,1
51718189,35027962,Undirected,3069,,1
51718189,35027806,Undirected,3070,,1
51718189,35027128,Undirected,3071,,1
51718189,34986325,Undirected,3072,,1
51718189,34970776,Undirected,3073,,1
51718189,34906729,Undirected,3074,,1
51718189,34891807,Undirected,3075,,1
51718189,34717030,Undirected,3076,,1
51718189,34323934,Undirected,3077,,1
51718189,33715321,Undirected,3078,,1
51718189,32684734,Undirected,3079,,1
51718189,32247706,Undirected,3080,,1
51718189,32064610,Undirected,3081,,1
51718189,31981432,Undirected,3082,,1
51718189,31909897,Undirected,3083,,1
51718189,31909720,Undirected,3084,,1
51718189,31909642,Undirected,3085,,1
51718189,31818055,Undirected,3086,,1
51718189,31250579,Undirected,3087,,1
51718189,30982418,Undirected,3088,,1
51718189,30714734,Undirected,3089,,1
51718189,30607886,Undirected,3090,,1
51718189,30570080,Undirected,3091,,1
51718189,30550911,Undirected,3092,,1
51718189,30550875,Undirected,3093,,1
51718189,30550791,Undirected,3094,,1
51718189,30529788,Undirected,3095,,1
51718189,29961414,Undirected,3096,,1
51718189,29242884,Undirected,3097,,1
51718189,28047516,Undirected,3098,,1
51718189,28028118,Undirected,3099,,1
51718189,27789625,Undirected,3100,,1
51718189,27772279,Undirected,3101,,1
51718189,27701111,Undirected,3102,,1
51718189,27684952,Undirected,3103,,1
51718189,27623804,Undirected,3104,,1
51718189,27619385,Undirected,3105,,1
51718189,27615719,Undirected,3106,,1
51718189,27583675,Undirected,3107,,1
51718189,27572062,Undirected,3108,,1
51718189,26130079,Undirected,3109,,1
51718189,26130028,Undirected,3110,,1
51718189,25992556,Undirected,3111,,1
51718189,25015054,Undirected,3112,,1
51718189,23508133,Undirected,3113,,1
51718189,21791515,Undirected,3114,,1
51718189,20933204,Undirected,3115,,1
51718189,19345435,Undirected,3116,,1
51718189,19216210,Undirected,3117,,1
51718189,18472108,Undirected,3118,,1
51718189,16572176,Undirected,3119,,1
51718189,15479217,Undirected,3120,,1
51718189,9420512,Undirected,3121,,1
51718189,7084837,Undirected,3122,,1
51718189,3969237,Undirected,3123,,1
51718189,3665940,Undirected,3124,,1
51718189,3482228,Undirected,3125,,1
51629701,55056583,Undirected,3126,,1
51629701,54761386,Undirected,3127,,1
51629701,54413446,Undirected,3128,,1
51629701,54335314,Undirected,3129,,1
51629701,54171091,Undirected,3130,,1
51629701,53944084,Undirected,3131,,1
51629701,53659903,Undirected,3132,,2
51629701,53551042,Undirected,3133,,1
51629701,53472151,Undirected,3134,,1
51629701,52894081,Undirected,3135,,1
51629701,52850527,Undirected,3136,,1
51629701,52049023,Undirected,3137,,1
51629701,51651889,Undirected,3138,,1
51629701,51359560,Undirected,3139,,1
51629701,51229609,Undirected,3140,,1
51629701,50842381,Undirected,3141,,1
51629701,50752915,Undirected,3142,,1
51629701,50752081,Undirected,3143,,1
51629701,50594698,Undirected,3144,,1
51629701,50582770,Undirected,3145,,1
51629701,50563036,Undirected,3146,,1
51629701,50253802,Undirected,3147,,1
51629701,50209900,Undirected,3148,,1
51629701,50166034,Undirected,3149,,1
51629701,50165524,Undirected,3150,,1
51629701,50165302,Undirected,3151,,1
51629701,50165206,Undirected,3152,,1
51629701,50091712,Undirected,3153,,2
51629701,50033236,Undirected,3154,,1
51629701,49989694,Undirected,3155,,1
51629701,49967497,Undirected,3156,,1
51629701,49967398,Undirected,3157,,1
51629701,49967149,Undirected,3158,,1
51629701,49966732,Undirected,3159,,1
51629701,49944289,Undirected,3160,,1
51629701,49944091,Undirected,3161,,1
51629701,49943935,Undirected,3162,,1
51629701,49841431,Undirected,3163,,1
51629701,49840108,Undirected,3164,,1
51629701,49689295,Undirected,3165,,1
51629701,49688815,Undirected,3166,,2
51629701,49687975,Undirected,3167,,2
51629701,49687072,Undirected,3168,,1
51629701,49635376,Undirected,3169,,1
51629701,49480597,Undirected,3170,,1
51629701,49441462,Undirected,3171,,1
51629701,49441039,Undirected,3172,,1
51629701,49440247,Undirected,3173,,1
51629701,49371913,Undirected,3174,,1
51629701,49174327,Undirected,3175,,1
51629701,48663661,Undirected,3176,,1
51629701,48383845,Undirected,3177,,1
51629701,48317329,Undirected,3178,,1
51629701,48180898,Undirected,3179,,1
51629701,48179374,Undirected,3180,,1
51629701,47671984,Undirected,3181,,1
51629701,47458630,Undirected,3182,,1
51629701,47436889,Undirected,3183,,1
51629701,47319151,Undirected,3184,,1
51629701,47238874,Undirected,3185,,1
51629701,46867873,Undirected,3186,,1
51629701,46783768,Undirected,3187,,1
51629701,46778032,Undirected,3188,,1
51629701,46752670,Undirected,3189,,1
51629701,46663756,Undirected,3190,,1
51629701,46365688,Undirected,3191,,1
51629701,46254982,Undirected,3192,,1
51629701,45707137,Undirected,3193,,2
51629701,45656128,Undirected,3194,,1
51629701,45262036,Undirected,3195,,1
51629701,45261853,Undirected,3196,,1
51629701,45088921,Undirected,3197,,1
51629701,45035839,Undirected,3198,,1
51629701,45008944,Undirected,3199,,1
51629701,44910283,Undirected,3200,,1
51629701,44897836,Undirected,3201,,2
51629701,44810791,Undirected,3202,,1
51629701,44757718,Undirected,3203,,1
51629701,44755155,Undirected,3204,,1
51629701,44732743,Undirected,3205,,1
51629701,44578597,Undirected,3206,,1
51629701,44523739,Undirected,3207,,1
51629701,44385730,Undirected,3208,,1
51629701,44383567,Undirected,3209,,1
51629701,44363299,Undirected,3210,,1
51629701,44359531,Undirected,3211,,1
51629701,44214046,Undirected,3212,,1
51629701,44150664,Undirected,3213,,1
51629701,43899033,Undirected,3214,,1
51629701,43889862,Undirected,3215,,1
51629701,43765851,Undirected,3216,,1
51629701,43613571,Undirected,3217,,1
51629701,43605172,Undirected,3218,,1
51629701,43575223,Undirected,3219,,2
51629701,43532694,Undirected,3220,,1
51629701,43474752,Undirected,3221,,1
51629701,43447557,Undirected,3222,,1
51629701,43431175,Undirected,3223,,1
51629701,43397016,Undirected,3224,,1
51629701,43360618,Undirected,3225,,1
51629701,43358442,Undirected,3226,,1
51629701,43317900,Undirected,3227,,1
51629701,43241698,Undirected,3228,,1
51629701,43224520,Undirected,3229,,1
51629701,43197267,Undirected,3230,,1
51629701,43158394,Undirected,3231,,1
51629701,43144594,Undirected,3232,,1
51629701,42942894,Undirected,3233,,1
51629701,42859368,Undirected,3234,,1
51629701,42843828,Undirected,3235,,1
51629701,42830598,Undirected,3236,,1
51629701,42830520,Undirected,3237,,1
51629701,42823803,Undirected,3238,,2
51629701,42667230,Undirected,3239,,2
51629701,42488337,Undirected,3240,,2
51629701,42467853,Undirected,3241,,1
51629701,42420030,Undirected,3242,,1
51629701,42419877,Undirected,3243,,1
51629701,41951094,Undirected,3244,,1
51629701,41845359,Undirected,3245,,1
51629701,41844747,Undirected,3246,,1
51629701,41759385,Undirected,3247,,1
51629701,41756169,Undirected,3248,,1
51629701,41678595,Undirected,3249,,1
51629701,41640003,Undirected,3250,,1
51629701,41635680,Undirected,3251,,1
51629701,41459811,Undirected,3252,,1
51629701,41241234,Undirected,3253,,1
51629701,41160192,Undirected,3254,,1
51629701,41034585,Undirected,3255,,1
51629701,40732131,Undirected,3256,,1
51629701,40512330,Undirected,3257,,1
51629701,40479633,Undirected,3258,,1
51629701,40408242,Undirected,3259,,1
51629701,40203960,Undirected,3260,,1
51629701,40163523,Undirected,3261,,1
51629701,39943224,Undirected,3262,,1
51629701,39792693,Undirected,3263,,1
51629701,39768741,Undirected,3264,,2
51629701,39697029,Undirected,3265,,1
51629701,39399174,Undirected,3266,,1
51629701,39398265,Undirected,3267,,1
51629701,39398130,Undirected,3268,,1
51629701,39294363,Undirected,3269,,1
51629701,39251949,Undirected,3270,,1
51629701,39006924,Undirected,3271,,1
51629701,38053210,Undirected,3272,,2
51629701,38023369,Undirected,3273,,1
51629701,37912996,Undirected,3274,,1
51629701,37725067,Undirected,3275,,1
51629701,37706446,Undirected,3276,,1
51629701,37680268,Undirected,3277,,1
51629701,37362295,Undirected,3278,,1
51629701,37191136,Undirected,3279,,1
51629701,36632605,Undirected,3280,,1
51629701,36096208,Undirected,3281,,1
51629701,36074065,Undirected,3282,,1
51629701,35584192,Undirected,3283,,1
51629701,35429644,Undirected,3284,,1
51629701,35343661,Undirected,3285,,4
51629701,35342587,Undirected,3286,,1
51629701,35241442,Undirected,3287,,1
51629701,35229484,Undirected,3288,,1
51629701,35151154,Undirected,3289,,1
51629701,35097493,Undirected,3290,,1
51629701,35095801,Undirected,3291,,1
51629701,35089789,Undirected,3292,,1
51629701,35086123,Undirected,3293,,2
51629701,35028649,Undirected,3294,,2
51629701,35028580,Undirected,3295,,1
51629701,35028391,Undirected,3296,,1
51629701,35027962,Undirected,3297,,2
51629701,35027806,Undirected,3298,,1
51629701,35027128,Undirected,3299,,1
51629701,34986325,Undirected,3300,,2
51629701,34970776,Undirected,3301,,1
51629701,34906729,Undirected,3302,,2
51629701,34891807,Undirected,3303,,1
51629701,34717030,Undirected,3304,,3
51629701,34511935,Undirected,3305,,1
51629701,34323934,Undirected,3306,,2
51629701,34323697,Undirected,3307,,1
51629701,33715321,Undirected,3308,,3
51629701,32684734,Undirected,3309,,1
51629701,32247706,Undirected,3310,,1
51629701,32064610,Undirected,3311,,1
51629701,31981432,Undirected,3312,,1
51629701,31909897,Undirected,3313,,1
51629701,31909720,Undirected,3314,,1
51629701,31909642,Undirected,3315,,1
51629701,31818055,Undirected,3316,,2
51629701,31744666,Undirected,3317,,1
51629701,31470260,Undirected,3318,,1
51629701,31250579,Undirected,3319,,1
51629701,30982418,Undirected,3320,,2
51629701,30714734,Undirected,3321,,1
51629701,30689975,Undirected,3322,,1
51629701,30607886,Undirected,3323,,1
51629701,30570080,Undirected,3324,,1
51629701,30550911,Undirected,3325,,1
51629701,30550875,Undirected,3326,,1
51629701,30550791,Undirected,3327,,1
51629701,30529788,Undirected,3328,,1
51629701,30510186,Undirected,3329,,1
51629701,30153678,Undirected,3330,,1
51629701,30053871,Undirected,3331,,1
51629701,29961414,Undirected,3332,,1
51629701,29242884,Undirected,3333,,1
51629701,29068170,Undirected,3334,,1
51629701,29040147,Undirected,3335,,1
51629701,28983723,Undirected,3336,,1
51629701,28883403,Undirected,3337,,1
51629701,28567383,Undirected,3338,,1
51629701,28207710,Undirected,3339,,1
51629701,28047516,Undirected,3340,,2
51629701,28028118,Undirected,3341,,1
51629701,27789625,Undirected,3342,,1
51629701,27772279,Undirected,3343,,1
51629701,27701111,Undirected,3344,,1
51629701,27684952,Undirected,3345,,1
51629701,27623804,Undirected,3346,,1
51629701,27619385,Undirected,3347,,1
51629701,27616102,Undirected,3348,,1
51629701,27615719,Undirected,3349,,2
51629701,27583675,Undirected,3350,,1
51629701,27572062,Undirected,3351,,1
51629701,27384976,Undirected,3352,,1
51629701,27277072,Undirected,3353,,1
51629701,26213224,Undirected,3354,,1
51629701,26130079,Undirected,3355,,1
51629701,26130028,Undirected,3356,,1
51629701,25992556,Undirected,3357,,1
51629701,25346182,Undirected,3358,,1
51629701,25015054,Undirected,3359,,1
51629701,24354220,Undirected,3360,,1
51629701,24354145,Undirected,3361,,1
51629701,24196744,Undirected,3362,,1
51629701,23508133,Undirected,3363,,1
51629701,22825783,Undirected,3364,,1
51629701,21791515,Undirected,3365,,1
51629701,20933204,Undirected,3366,,1
51629701,19345435,Undirected,3367,,2
51629701,19225126,Undirected,3368,,1
51629701,19216210,Undirected,3369,,1
51629701,18472108,Undirected,3370,,1
51629701,17394026,Undirected,3371,,2
51629701,16614233,Undirected,3372,,1
51629701,16572176,Undirected,3373,,1
51629701,15537684,Undirected,3374,,1
51629701,15479217,Undirected,3375,,1
51629701,14347923,Undirected,3376,,1
51629701,11896878,Undirected,3377,,1
51629701,11820906,Undirected,3378,,1
51629701,11143299,Undirected,3379,,1
51629701,11143200,Undirected,3380,,1
51629701,9420512,Undirected,3381,,1
51629701,7484895,Undirected,3382,,1
51629701,7167323,Undirected,3383,,1
51629701,7084837,Undirected,3384,,1
51629701,3969237,Undirected,3385,,1
51629701,3687270,Undirected,3386,,1
51629701,3665940,Undirected,3387,,1
51629701,3482228,Undirected,3388,,1
51629701,768020,Undirected,3389,,1
51629701,712499,Undirected,3390,,1
51629701,712385,Undirected,3391,,1
51629701,236658,Undirected,3392,,1
51359560,54676219,Undirected,3393,,1
51359560,53777116,Undirected,3394,,2
51359560,53498725,Undirected,3395,,3
51359560,53074330,Undirected,3396,,1
51359560,51611137,Undirected,3397,,1
51359560,51229609,Undirected,3398,,1
51359560,50997415,Undirected,3399,,1
51359560,50805502,Undirected,3400,,1
51359560,50751886,Undirected,3401,,1
51359560,50612116,Undirected,3402,,1
51359560,50253802,Undirected,3403,,1
51359560,50166034,Undirected,3404,,1
51359560,50165302,Undirected,3405,,1
51359560,50091712,Undirected,3406,,1
51359560,50033236,Undirected,3407,,1
51359560,49944091,Undirected,3408,,1
51359560,49635376,Undirected,3409,,1
51359560,49480597,Undirected,3410,,2
51359560,49371913,Undirected,3411,,1
51359560,49174327,Undirected,3412,,1
51359560,48663661,Undirected,3413,,2
51359560,48383845,Undirected,3414,,1
51359560,48266545,Undirected,3415,,1
51359560,48180898,Undirected,3416,,1
51359560,47671984,Undirected,3417,,1
51359560,47458630,Undirected,3418,,1
51359560,47436889,Undirected,3419,,1
51359560,47319151,Undirected,3420,,1
51359560,47238874,Undirected,3421,,1
51359560,46867873,Undirected,3422,,1
51359560,46783768,Undirected,3423,,1
51359560,46778032,Undirected,3424,,1
51359560,46752670,Undirected,3425,,1
51359560,46498339,Undirected,3426,,1
51359560,46441225,Undirected,3427,,1
51359560,46365688,Undirected,3428,,1
51359560,45707137,Undirected,3429,,1
51359560,45656128,Undirected,3430,,2
51359560,45554641,Undirected,3431,,1
51359560,45262036,Undirected,3432,,1
51359560,45261853,Undirected,3433,,1
51359560,45088921,Undirected,3434,,1
51359560,45035839,Undirected,3435,,1
51359560,44897836,Undirected,3436,,1
51359560,44757718,Undirected,3437,,1
51359560,44755155,Undirected,3438,,1
51359560,44732743,Undirected,3439,,1
51359560,44523739,Undirected,3440,,1
51359560,44479093,Undirected,3441,,1
51359560,44458138,Undirected,3442,,1
51359560,44385730,Undirected,3443,,1
51359560,44383567,Undirected,3444,,1
51359560,44363299,Undirected,3445,,1
51359560,44359531,Undirected,3446,,1
51359560,44214046,Undirected,3447,,1
51359560,44198881,Undirected,3448,,1
51359560,43899033,Undirected,3449,,1
51359560,43889862,Undirected,3450,,1
51359560,43786191,Undirected,3451,,1
51359560,43765851,Undirected,3452,,1
51359560,43715028,Undirected,3453,,1
51359560,43605172,Undirected,3454,,1
51359560,43358442,Undirected,3455,,1
51359560,43241698,Undirected,3456,,1
51359560,43158394,Undirected,3457,,1
51359560,43144594,Undirected,3458,,1
51359560,43001418,Undirected,3459,,1
51359560,42882672,Undirected,3460,,1
51359560,42859368,Undirected,3461,,1
51359560,42550095,Undirected,3462,,1
51359560,42488337,Undirected,3463,,1
51359560,42467853,Undirected,3464,,1
51359560,41784939,Undirected,3465,,1
51359560,41759385,Undirected,3466,,1
51359560,41640003,Undirected,3467,,1
51359560,41635680,Undirected,3468,,1
51359560,41459811,Undirected,3469,,1
51359560,41456667,Undirected,3470,,1
51359560,41241234,Undirected,3471,,1
51359560,40516038,Undirected,3472,,1
51359560,40512330,Undirected,3473,,1
51359560,40503696,Undirected,3474,,1
51359560,40439787,Undirected,3475,,1
51359560,40263384,Undirected,3476,,1
51359560,40203960,Undirected,3477,,1
51359560,39943224,Undirected,3478,,1
51359560,39792693,Undirected,3479,,1
51359560,39768741,Undirected,3480,,1
51359560,39399174,Undirected,3481,,1
51359560,39398265,Undirected,3482,,1
51359560,39398130,Undirected,3483,,1
51359560,39251949,Undirected,3484,,2
51359560,39006924,Undirected,3485,,1
51359560,37912996,Undirected,3486,,1
51359560,36891946,Undirected,3487,,1
51359560,36096208,Undirected,3488,,1
51359560,35429644,Undirected,3489,,1
51359560,35343661,Undirected,3490,,2
51359560,35342587,Undirected,3491,,1
51359560,35151154,Undirected,3492,,1
51359560,35028649,Undirected,3493,,1
51359560,35027962,Undirected,3494,,1
51359560,35027806,Undirected,3495,,1
51359560,35027128,Undirected,3496,,1
51359560,34986325,Undirected,3497,,1
51359560,34970776,Undirected,3498,,1
51359560,34906729,Undirected,3499,,1
51359560,34891807,Undirected,3500,,1
51359560,34751296,Undirected,3501,,1
51359560,34717030,Undirected,3502,,1
51359560,34323934,Undirected,3503,,1
51359560,33830992,Undirected,3504,,1
51359560,33715321,Undirected,3505,,1
51359560,32684734,Undirected,3506,,2
51359560,32340457,Undirected,3507,,1
51359560,32247706,Undirected,3508,,1
51359560,32064610,Undirected,3509,,1
51359560,31981432,Undirected,3510,,1
51359560,31909897,Undirected,3511,,1
51359560,31909720,Undirected,3512,,1
51359560,31909642,Undirected,3513,,1
51359560,31877110,Undirected,3514,,1
51359560,31818055,Undirected,3515,,1
51359560,31266170,Undirected,3516,,1
51359560,31250579,Undirected,3517,,2
51359560,30982418,Undirected,3518,,2
51359560,30714734,Undirected,3519,,1
51359560,30607886,Undirected,3520,,1
51359560,30570080,Undirected,3521,,1
51359560,30550911,Undirected,3522,,1
51359560,30550875,Undirected,3523,,1
51359560,30550791,Undirected,3524,,1
51359560,30529788,Undirected,3525,,1
51359560,30518784,Undirected,3526,,1
51359560,30223551,Undirected,3527,,1
51359560,29961414,Undirected,3528,,1
51359560,29242884,Undirected,3529,,2
51359560,29241393,Undirected,3530,,1
51359560,28870842,Undirected,3531,,1
51359560,28066278,Undirected,3532,,1
51359560,28047516,Undirected,3533,,1
51359560,28028118,Undirected,3534,,2
51359560,27789625,Undirected,3535,,1
51359560,27772279,Undirected,3536,,2
51359560,27701111,Undirected,3537,,1
51359560,27684952,Undirected,3538,,1
51359560,27654652,Undirected,3539,,1
51359560,27623804,Undirected,3540,,1
51359560,27619385,Undirected,3541,,2
51359560,27615719,Undirected,3542,,1
51359560,27583675,Undirected,3543,,1
51359560,27572062,Undirected,3544,,2
51359560,27557815,Undirected,3545,,1
51359560,27555907,Undirected,3546,,1
51359560,27277072,Undirected,3547,,2
51359560,26130079,Undirected,3548,,1
51359560,26130028,Undirected,3549,,1
51359560,25992556,Undirected,3550,,1
51359560,25618231,Undirected,3551,,1
51359560,25015054,Undirected,3552,,1
51359560,24715597,Undirected,3553,,1
51359560,24266914,Undirected,3554,,1
51359560,24003586,Undirected,3555,,1
51359560,23869906,Undirected,3556,,2
51359560,23508133,Undirected,3557,,1
51359560,21791515,Undirected,3558,,1
51359560,21058007,Undirected,3559,,1
51359560,20933204,Undirected,3560,,1
51359560,19360660,Undirected,3561,,1
51359560,19345435,Undirected,3562,,1
51359560,19216210,Undirected,3563,,1
51359560,18472108,Undirected,3564,,3
51359560,18065339,Undirected,3565,,1
51359560,16572176,Undirected,3566,,2
51359560,15479217,Undirected,3567,,1
51359560,14260626,Undirected,3568,,1
51359560,13731363,Undirected,3569,,1
51359560,11027619,Undirected,3570,,1
51359560,9420512,Undirected,3571,,1
51359560,7084837,Undirected,3572,,1
51359560,3969237,Undirected,3573,,2
51359560,3665940,Undirected,3574,,1
51359560,3482228,Undirected,3575,,1
51359560,2337758,Undirected,3576,,1
50253802,50091712,Undirected,3577,,1
50253802,50033236,Undirected,3578,,1
50253802,49635376,Undirected,3579,,1
50253802,49480597,Undirected,3580,,1
50253802,49371913,Undirected,3581,,1
50253802,48383845,Undirected,3582,,1
50253802,47671984,Undirected,3583,,1
50253802,47458630,Undirected,3584,,1
50253802,47436889,Undirected,3585,,1
50253802,47319151,Undirected,3586,,1
50253802,47238874,Undirected,3587,,1
50253802,46867873,Undirected,3588,,1
50253802,46783768,Undirected,3589,,1
50253802,46778032,Undirected,3590,,1
50253802,46752670,Undirected,3591,,1
50253802,46365688,Undirected,3592,,1
50253802,45707137,Undirected,3593,,1
50253802,45656128,Undirected,3594,,1
50253802,45262036,Undirected,3595,,1
50253802,45261853,Undirected,3596,,1
50253802,45088921,Undirected,3597,,1
50253802,45035839,Undirected,3598,,1
50253802,44897836,Undirected,3599,,1
50253802,44757718,Undirected,3600,,1
50253802,44755155,Undirected,3601,,1
50253802,44732743,Undirected,3602,,1
50253802,44523739,Undirected,3603,,1
50253802,44385730,Undirected,3604,,1
50253802,44383567,Undirected,3605,,1
50253802,44363299,Undirected,3606,,1
50253802,44359531,Undirected,3607,,1
50253802,44214046,Undirected,3608,,1
50253802,43899033,Undirected,3609,,1
50253802,43889862,Undirected,3610,,1
50253802,43765851,Undirected,3611,,1
50253802,43605172,Undirected,3612,,1
50253802,43358442,Undirected,3613,,1
50253802,43241698,Undirected,3614,,1
50253802,43158394,Undirected,3615,,1
50253802,43144594,Undirected,3616,,1
50253802,42859368,Undirected,3617,,1
50253802,42488337,Undirected,3618,,1
50253802,42467853,Undirected,3619,,1
50253802,41759385,Undirected,3620,,1
50253802,41640003,Undirected,3621,,1
50253802,41635680,Undirected,3622,,1
50253802,41241234,Undirected,3623,,1
50253802,40512330,Undirected,3624,,1
50253802,40203960,Undirected,3625,,1
50253802,39943224,Undirected,3626,,1
50253802,39792693,Undirected,3627,,1
50253802,39768741,Undirected,3628,,1
50253802,39399174,Undirected,3629,,1
50253802,39398265,Undirected,3630,,1
50253802,39398130,Undirected,3631,,1
50253802,39251949,Undirected,3632,,1
50253802,39006924,Undirected,3633,,1
50253802,37912996,Undirected,3634,,1
50253802,36096208,Undirected,3635,,1
50253802,35429644,Undirected,3636,,1
50253802,35343661,Undirected,3637,,1
50253802,35342587,Undirected,3638,,1
50253802,35151154,Undirected,3639,,1
50253802,35028649,Undirected,3640,,1
50253802,35027962,Undirected,3641,,1
50253802,35027806,Undirected,3642,,1
50253802,35027128,Undirected,3643,,1
50253802,34986325,Undirected,3644,,1
50253802,34970776,Undirected,3645,,1
50253802,34906729,Undirected,3646,,1
50253802,34891807,Undirected,3647,,1
50253802,34717030,Undirected,3648,,1
50253802,34323934,Undirected,3649,,1
50253802,33715321,Undirected,3650,,1
50253802,32684734,Undirected,3651,,1
50253802,32247706,Undirected,3652,,1
50253802,32064610,Undirected,3653,,1
50253802,31981432,Undirected,3654,,1
50253802,31909897,Undirected,3655,,1
50253802,31909720,Undirected,3656,,1
50253802,31909642,Undirected,3657,,1
50253802,31818055,Undirected,3658,,1
50253802,31250579,Undirected,3659,,1
50253802,30982418,Undirected,3660,,1
50253802,30714734,Undirected,3661,,1
50253802,30607886,Undirected,3662,,1
50253802,30570080,Undirected,3663,,1
50253802,30550911,Undirected,3664,,1
50253802,30550875,Undirected,3665,,1
50253802,30550791,Undirected,3666,,1
50253802,30529788,Undirected,3667,,1
50253802,29961414,Undirected,3668,,1
50253802,29242884,Undirected,3669,,1
50253802,28047516,Undirected,3670,,1
50253802,28028118,Undirected,3671,,1
50253802,27789625,Undirected,3672,,1
50253802,27772279,Undirected,3673,,1
50253802,27701111,Undirected,3674,,1
50253802,27684952,Undirected,3675,,1
50253802,27623804,Undirected,3676,,1
50253802,27619385,Undirected,3677,,1
50253802,27615719,Undirected,3678,,1
50253802,27583675,Undirected,3679,,1
50253802,27572062,Undirected,3680,,1
50253802,26130079,Undirected,3681,,1
50253802,26130028,Undirected,3682,,1
50253802,25992556,Undirected,3683,,1
50253802,25015054,Undirected,3684,,1
50253802,23508133,Undirected,3685,,1
50253802,21791515,Undirected,3686,,1
50253802,20933204,Undirected,3687,,1
50253802,19345435,Undirected,3688,,1
50253802,19216210,Undirected,3689,,1
50253802,18472108,Undirected,3690,,1
50253802,16572176,Undirected,3691,,1
50253802,15479217,Undirected,3692,,1
50253802,9420512,Undirected,3693,,1
50253802,7084837,Undirected,3694,,1
50253802,3969237,Undirected,3695,,1
50253802,3665940,Undirected,3696,,1
50253802,3482228,Undirected,3697,,1
50091712,54335314,Undirected,3698,,1
50091712,54171091,Undirected,3699,,1
50091712,54033328,Undirected,3700,,1
50091712,53525473,Undirected,3701,,1
50091712,53211529,Undirected,3702,,1
50091712,52850527,Undirected,3703,,1
50091712,52371883,Undirected,3704,,2
50091712,51651889,Undirected,3705,,1
50091712,50625088,Undirected,3706,,1
50091712,50594698,Undirected,3707,,1
50091712,50563036,Undirected,3708,,1
50091712,50321668,Undirected,3709,,1
50091712,50165302,Undirected,3710,,1
50091712,50165206,Undirected,3711,,1
50091712,50033236,Undirected,3712,,2
50091712,49967497,Undirected,3713,,1
50091712,49637008,Undirected,3714,,1
50091712,49635376,Undirected,3715,,1
50091712,49480597,Undirected,3716,,1
50091712,49465447,Undirected,3717,,1
